danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,name,artist
0.706,0.692,5,-4.433,0,0.0277,0.0768,0,0.173,0.601,137.006,audio_features,2tEMbypmvYhf84mzVbhxwZ,spotify:track:2tEMbypmvYhf84mzVbhxwZ,https://api.spotify.com/v1/tracks/2tEMbypmvYhf84mzVbhxwZ,https://api.spotify.com/v1/audio-analysis/2tEMbypmvYhf84mzVbhxwZ,187467,4,NANANA,GOT7
0.696,0.778,1,-4.653,0,0.0585,0.352,0,0.329,0.41,94.996,audio_features,27zrFrtUtWl2urlvjOn5xc,spotify:track:27zrFrtUtWl2urlvjOn5xc,https://api.spotify.com/v1/tracks/27zrFrtUtWl2urlvjOn5xc,https://api.spotify.com/v1/audio-analysis/27zrFrtUtWl2urlvjOn5xc,218897,4,Say Yes,Loco
0.402,0.731,8,-3.529,1,0.0693,0.508,0,0.146,0.631,171.594,audio_features,2X45nVBeYzmDlrXji9Av0Q,spotify:track:2X45nVBeYzmDlrXji9Av0Q,https://api.spotify.com/v1/tracks/2X45nVBeYzmDlrXji9Av0Q,https://api.spotify.com/v1/audio-analysis/2X45nVBeYzmDlrXji9Av0Q,185000,4,"Love, Maybe",MeloMance
0.581,0.273,0,-11.083,0,0.0282,0.836,0.000571,0.103,0.133,76.994,audio_features,4oqx4yqCwbudGYhgb7cqC5,spotify:track:4oqx4yqCwbudGYhgb7cqC5,https://api.spotify.com/v1/tracks/4oqx4yqCwbudGYhgb7cqC5,https://api.spotify.com/v1/audio-analysis/4oqx4yqCwbudGYhgb7cqC5,231427,4,Inevitable,Suzy
0.867,0.522,10,-8.06,0,0.0388,0.289,0,0.0948,0.788,99.972,audio_features,6rgMOrZmsa3eKZfRSw1587,spotify:track:6rgMOrZmsa3eKZfRSw1587,https://api.spotify.com/v1/tracks/6rgMOrZmsa3eKZfRSw1587,https://api.spotify.com/v1/audio-analysis/6rgMOrZmsa3eKZfRSw1587,222520,4,Calico,DPR IAN
0.791,0.657,10,-5.92,0,0.0818,0.132,0.00359,0.129,0.583,104.981,audio_features,2DRLpcA0XTBRt2T2IRUHJO,spotify:track:2DRLpcA0XTBRt2T2IRUHJO,https://api.spotify.com/v1/tracks/2DRLpcA0XTBRt2T2IRUHJO,https://api.spotify.com/v1/audio-analysis/2DRLpcA0XTBRt2T2IRUHJO,215320,4,Ribbon,DPR IAN
0.516,0.616,6,-9.584,0,0.0402,0.526,0.0318,0.111,0.792,117.905,audio_features,7hu1jbKiv9hHkjeeZ1L1TB,spotify:track:7hu1jbKiv9hHkjeeZ1L1TB,https://api.spotify.com/v1/tracks/7hu1jbKiv9hHkjeeZ1L1TB,https://api.spotify.com/v1/audio-analysis/7hu1jbKiv9hHkjeeZ1L1TB,200880,4,Miss Understood,DPR IAN
0.68,0.922,0,-1.215,1,0.121,0.103,0,0.0877,0.799,125.014,audio_features,2gYj9lubBorOPIVWsTXugG,spotify:track:2gYj9lubBorOPIVWsTXugG,https://api.spotify.com/v1/tracks/2gYj9lubBorOPIVWsTXugG,https://api.spotify.com/v1/audio-analysis/2gYj9lubBorOPIVWsTXugG,176973,4,After LIKE,IVE
0.5,0.923,11,-2.592,0,0.392,0.141,0,0.0938,0.362,136.995,audio_features,3Owz3vrIE44Hvt0sLsfwHI,spotify:track:3Owz3vrIE44Hvt0sLsfwHI,https://api.spotify.com/v1/tracks/3Owz3vrIE44Hvt0sLsfwHI,https://api.spotify.com/v1/audio-analysis/3Owz3vrIE44Hvt0sLsfwHI,193000,4,My Satisfaction,IVE
0.758,0.721,6,-4.418,1,0.0782,0.197,0,0.275,0.681,89.006,audio_features,7aE3sjTS630hU6GHSLJmjx,spotify:track:7aE3sjTS630hU6GHSLJmjx,https://api.spotify.com/v1/tracks/7aE3sjTS630hU6GHSLJmjx,https://api.spotify.com/v1/audio-analysis/7aE3sjTS630hU6GHSLJmjx,213054,4,Restless,MelodyDay
0.746,0.898,3,-2.818,0,0.0725,0.0526,0,0.0858,0.879,121.967,audio_features,1Rrj7KyS2R6SP9CQMDJW1w,spotify:track:1Rrj7KyS2R6SP9CQMDJW1w,https://api.spotify.com/v1/tracks/1Rrj7KyS2R6SP9CQMDJW1w,https://api.spotify.com/v1/audio-analysis/1Rrj7KyS2R6SP9CQMDJW1w,192093,4,VERY NICE,SEVENTEEN
0.645,0.767,5,-5.151,1,0.042,0.00525,0,0.177,0.438,104.975,audio_features,1AigcD5jRDRZeSUwbDebgW,spotify:track:1AigcD5jRDRZeSUwbDebgW,https://api.spotify.com/v1/tracks/1AigcD5jRDRZeSUwbDebgW,https://api.spotify.com/v1/audio-analysis/1AigcD5jRDRZeSUwbDebgW,162570,4,Hard to Love,BLACKPINK
0.818,0.69,0,-5.119,1,0.0454,0.00327,0,0.186,0.688,110.071,audio_features,7gRFDGEzF9UkBV233yv2dc,spotify:track:7gRFDGEzF9UkBV233yv2dc,https://api.spotify.com/v1/tracks/7gRFDGEzF9UkBV233yv2dc,https://api.spotify.com/v1/audio-analysis/7gRFDGEzF9UkBV233yv2dc,175889,3,Shut Down,BLACKPINK
0.466,0.429,8,-4.52,1,0.0445,0.672,0,0.0928,0.375,179.462,audio_features,6nzCvAtyADh0wwZEVMoujK,spotify:track:6nzCvAtyADh0wwZEVMoujK,https://api.spotify.com/v1/tracks/6nzCvAtyADh0wwZEVMoujK,https://api.spotify.com/v1/audio-analysis/6nzCvAtyADh0wwZEVMoujK,206680,3,By My Side,JUNNY
0.847,0.455,10,-8.437,0,0.112,0.23,0,0.0892,0.802,128.951,audio_features,2aLH4EiEoZLpbeEQvTBbtH,spotify:track:2aLH4EiEoZLpbeEQvTBbtH,https://api.spotify.com/v1/tracks/2aLH4EiEoZLpbeEQvTBbtH,https://api.spotify.com/v1/audio-analysis/2aLH4EiEoZLpbeEQvTBbtH,196813,4,Venus,DPR LIVE
0.75,0.586,11,-4.639,0,0.0674,0.0733,0,0.347,0.835,139.889,audio_features,3Wu4lFjkhcXxB6WWaX9gtr,spotify:track:3Wu4lFjkhcXxB6WWaX9gtr,https://api.spotify.com/v1/tracks/3Wu4lFjkhcXxB6WWaX9gtr,https://api.spotify.com/v1/audio-analysis/3Wu4lFjkhcXxB6WWaX9gtr,167747,4,What Do I Call You,TAEYEON
0.755,0.591,9,-6.655,1,0.0454,0.535,0,0.0862,0.873,103.996,audio_features,2TfsNTyC4uuamXBZJnU0ga,spotify:track:2TfsNTyC4uuamXBZJnU0ga,https://api.spotify.com/v1/tracks/2TfsNTyC4uuamXBZJnU0ga,https://api.spotify.com/v1/audio-analysis/2TfsNTyC4uuamXBZJnU0ga,196373,4,Nerdy Love,pH-1
0.63,0.568,5,-9.051,0,0.0695,0.0658,0,0.102,0.785,157.0,audio_features,1BrB7PB1sOwaVZsrLaWInN,spotify:track:1BrB7PB1sOwaVZsrLaWInN,https://api.spotify.com/v1/tracks/1BrB7PB1sOwaVZsrLaWInN,https://api.spotify.com/v1/audio-analysis/1BrB7PB1sOwaVZsrLaWInN,155924,4,your love,brb.
0.599,0.757,4,-2.728,0,0.126,0.0776,1.59e-06,0.469,0.708,180.017,audio_features,0fN27m84ofEpWHGwJ0THYz,spotify:track:0fN27m84ofEpWHGwJ0THYz,https://api.spotify.com/v1/tracks/0fN27m84ofEpWHGwJ0THYz,https://api.spotify.com/v1/audio-analysis/0fN27m84ofEpWHGwJ0THYz,196120,4,Forever Only,JAEHYUN
0.652,0.536,1,-4.517,1,0.0283,0.215,0.0066,0.0489,0.179,101.044,audio_features,4ubg38wkWizzLsQwLuE6rM,spotify:track:4ubg38wkWizzLsQwLuE6rM,https://api.spotify.com/v1/tracks/4ubg38wkWizzLsQwLuE6rM,https://api.spotify.com/v1/audio-analysis/4ubg38wkWizzLsQwLuE6rM,204760,3,In My Dreams,Red Velvet
0.813,0.638,0,-4.274,0,0.122,0.0363,0,0.057,0.544,169.968,audio_features,1bXM8imxd31qCecbHgSk9E,spotify:track:1bXM8imxd31qCecbHgSk9E,https://api.spotify.com/v1/tracks/1bXM8imxd31qCecbHgSk9E,https://api.spotify.com/v1/audio-analysis/1bXM8imxd31qCecbHgSk9E,183213,4,"HELLO (NAYEON, MOMO, CHAEYOUNG)",TWICE
0.877,0.5,1,-5.54,1,0.0578,0.744,0,0.108,0.412,121.966,audio_features,7KwxU8kseYKf5pLbuI25g0,spotify:track:7KwxU8kseYKf5pLbuI25g0,https://api.spotify.com/v1/tracks/7KwxU8kseYKf5pLbuI25g0,https://api.spotify.com/v1/audio-analysis/7KwxU8kseYKf5pLbuI25g0,199672,3,Irene,Jimmy Brown
0.781,0.499,5,-6.228,1,0.0593,0.764,3.9e-06,0.15,0.679,81.009,audio_features,2nWaeTFKL8JcVfpPBkfsho,spotify:track:2nWaeTFKL8JcVfpPBkfsho,https://api.spotify.com/v1/tracks/2nWaeTFKL8JcVfpPBkfsho,https://api.spotify.com/v1/audio-analysis/2nWaeTFKL8JcVfpPBkfsho,204587,4,Wake Me Up (Feat. Meego),pH-1
0.553,0.706,11,-4.61,0,0.0338,0.175,2.57e-05,0.253,0.427,94.913,audio_features,1oEMCcw6M6aSVVDURlBFeu,spotify:track:1oEMCcw6M6aSVVDURlBFeu,https://api.spotify.com/v1/tracks/1oEMCcw6M6aSVVDURlBFeu,https://api.spotify.com/v1/audio-analysis/1oEMCcw6M6aSVVDURlBFeu,188573,4,Why,HEIZE
0.842,0.522,4,-5.815,0,0.0329,0.719,0,0.191,0.641,119.045,audio_features,0lSJQip2wVidbu1JfZ4IEQ,spotify:track:0lSJQip2wVidbu1JfZ4IEQ,https://api.spotify.com/v1/tracks/0lSJQip2wVidbu1JfZ4IEQ,https://api.spotify.com/v1/audio-analysis/0lSJQip2wVidbu1JfZ4IEQ,182200,4,비누,BIBI
0.556,0.798,7,-3.331,1,0.254,0.0848,0,0.33,0.628,131.096,audio_features,1QpwvWMQGdOgA8MXXfgs4H,spotify:track:1QpwvWMQGdOgA8MXXfgs4H,https://api.spotify.com/v1/tracks/1QpwvWMQGdOgA8MXXfgs4H,https://api.spotify.com/v1/audio-analysis/1QpwvWMQGdOgA8MXXfgs4H,165747,4,DICE,NMIXX
0.617,0.57,5,-4.28,0,0.0308,0.0178,5.92e-06,0.55,0.375,107.971,audio_features,3gAXVQOR0h7Ks71lsr5MFZ,spotify:track:3gAXVQOR0h7Ks71lsr5MFZ,https://api.spotify.com/v1/tracks/3gAXVQOR0h7Ks71lsr5MFZ,https://api.spotify.com/v1/audio-analysis/3gAXVQOR0h7Ks71lsr5MFZ,203946,3,Animal Farm,BIBI
0.772,0.907,3,-2.438,0,0.124,0.136,0,0.334,0.783,119.973,audio_features,0RDqNCRBGrSegk16Avfzuq,spotify:track:0RDqNCRBGrSegk16Avfzuq,https://api.spotify.com/v1/tracks/0RDqNCRBGrSegk16Avfzuq,https://api.spotify.com/v1/audio-analysis/0RDqNCRBGrSegk16Avfzuq,177467,4,Talk that Talk,TWICE
0.594,0.722,8,-5.473,1,0.161,0.554,0,0.323,0.572,148.904,audio_features,6SYVnDzwzMmTGqW13DSiZA,spotify:track:6SYVnDzwzMmTGqW13DSiZA,https://api.spotify.com/v1/tracks/6SYVnDzwzMmTGqW13DSiZA,https://api.spotify.com/v1/audio-analysis/6SYVnDzwzMmTGqW13DSiZA,170400,4,COOL (Your rainbow),NMIXX
0.49,0.534,1,-3.43,1,0.0302,0.0455,1.89e-05,0.433,0.439,141.173,audio_features,320twJYO0LC64eWCuCC5vj,spotify:track:320twJYO0LC64eWCuCC5vj,https://api.spotify.com/v1/tracks/320twJYO0LC64eWCuCC5vj,https://api.spotify.com/v1/audio-analysis/320twJYO0LC64eWCuCC5vj,229494,3,NAN CHUN 난춘,SE SO NEON
0.766,0.651,5,-3.546,0,0.0952,0.211,2.51e-06,0.144,0.488,121.995,audio_features,1dfsPqH09vnzUWEOsN98Ex,spotify:track:1dfsPqH09vnzUWEOsN98Ex,https://api.spotify.com/v1/tracks/1dfsPqH09vnzUWEOsN98Ex,https://api.spotify.com/v1/audio-analysis/1dfsPqH09vnzUWEOsN98Ex,189413,4,28 Reasons,SEULGI
0.54,0.744,4,-2.605,1,0.0617,0.216,0,0.116,0.299,150.021,audio_features,5eFGkCXi83auDi0bcDBEKD,spotify:track:5eFGkCXi83auDi0bcDBEKD,https://api.spotify.com/v1/tracks/5eFGkCXi83auDi0bcDBEKD,https://api.spotify.com/v1/audio-analysis/5eFGkCXi83auDi0bcDBEKD,199320,4,Dead Man Runnin’,SEULGI
0.752,0.632,6,-3.52,1,0.0947,0.348,0,0.111,0.644,148.01,audio_features,4K08CJWZXj85wkMIvCrVFg,spotify:track:4K08CJWZXj85wkMIvCrVFg,https://api.spotify.com/v1/tracks/4K08CJWZXj85wkMIvCrVFg,https://api.spotify.com/v1/audio-analysis/4K08CJWZXj85wkMIvCrVFg,177067,4,"Bad Boy, Sad Girl",SEULGI
0.698,0.798,11,-2.583,1,0.0825,0.345,1.47e-06,0.377,0.528,117.051,audio_features,7vRodvsF37NGUYRSVMIRXj,spotify:track:7vRodvsF37NGUYRSVMIRXj,https://api.spotify.com/v1/tracks/7vRodvsF37NGUYRSVMIRXj,https://api.spotify.com/v1/audio-analysis/7vRodvsF37NGUYRSVMIRXj,201093,4,Anywhere But Home,SEULGI
0.741,0.727,1,-6.658,1,0.0344,0.129,0.00448,0.11,0.397,118.942,audio_features,567IUuKvajZzMJPiLEzci4,spotify:track:567IUuKvajZzMJPiLEzci4,https://api.spotify.com/v1/tracks/567IUuKvajZzMJPiLEzci4,https://api.spotify.com/v1/audio-analysis/567IUuKvajZzMJPiLEzci4,222667,4,Los Angeles,SEULGI
0.604,0.58,6,-5.119,0,0.0703,0.443,0.000337,0.164,0.34,86.015,audio_features,4Y0EawuG8OtyYNyJulWnDu,spotify:track:4Y0EawuG8OtyYNyJulWnDu,https://api.spotify.com/v1/tracks/4Y0EawuG8OtyYNyJulWnDu,https://api.spotify.com/v1/audio-analysis/4Y0EawuG8OtyYNyJulWnDu,195813,4,Crown,SEULGI
0.775,0.865,1,-2.015,1,0.307,0.0453,0,0.261,0.663,175.12,audio_features,5mdWIwsJAzR97ShGkt8gcR,spotify:track:5mdWIwsJAzR97ShGkt8gcR,https://api.spotify.com/v1/tracks/5mdWIwsJAzR97ShGkt8gcR,https://api.spotify.com/v1/audio-analysis/5mdWIwsJAzR97ShGkt8gcR,147427,4,New thing (Prod. ZICO) (Feat. Homies),ZICO
0.723,0.725,6,-3.815,1,0.0551,0.23,0,0.0683,0.731,125.048,audio_features,6PFfx4sEBWPuFqFB0mgX1D,spotify:track:6PFfx4sEBWPuFqFB0mgX1D,https://api.spotify.com/v1/tracks/6PFfx4sEBWPuFqFB0mgX1D,https://api.spotify.com/v1/audio-analysis/6PFfx4sEBWPuFqFB0mgX1D,189933,4,GLASSY,JO YURI
0.724,0.921,9,-1.489,1,0.0786,0.0709,0,0.121,0.748,118.008,audio_features,00vy9aiFjxMfnKniQAYzrC,spotify:track:00vy9aiFjxMfnKniQAYzrC,https://api.spotify.com/v1/tracks/00vy9aiFjxMfnKniQAYzrC,https://api.spotify.com/v1/audio-analysis/00vy9aiFjxMfnKniQAYzrC,199067,4,Love Shhh!,JO YURI
0.652,0.91,9,-3.444,1,0.134,0.0963,1.25e-05,0.093,0.82,155.967,audio_features,4zCIxSnVWpGNghERX4uWZF,spotify:track:4zCIxSnVWpGNghERX4uWZF,https://api.spotify.com/v1/tracks/4zCIxSnVWpGNghERX4uWZF,https://api.spotify.com/v1/audio-analysis/4zCIxSnVWpGNghERX4uWZF,173413,4,SMILEY(Feat. BIBI),YENA
0.766,0.75,11,-5.872,0,0.162,0.00279,0.0676,0.0943,0.534,104.064,audio_features,0JosgxxZKZ87QbW5TISJDE,spotify:track:0JosgxxZKZ87QbW5TISJDE,https://api.spotify.com/v1/tracks/0JosgxxZKZ87QbW5TISJDE,https://api.spotify.com/v1/audio-analysis/0JosgxxZKZ87QbW5TISJDE,104203,4,The Hydra,LE SSERAFIM
0.882,0.797,10,-3.299,0,0.0819,0.0821,0,0.113,0.824,105.025,audio_features,4fsQ0K37TOXa3hEQfjEic1,spotify:track:4fsQ0K37TOXa3hEQfjEic1,https://api.spotify.com/v1/tracks/4fsQ0K37TOXa3hEQfjEic1,https://api.spotify.com/v1/audio-analysis/4fsQ0K37TOXa3hEQfjEic1,184444,4,ANTIFRAGILE,LE SSERAFIM
0.715,0.757,9,-4.746,0,0.0373,0.231,0,0.0656,0.464,90.065,audio_features,7F0MuIk5glqtowCUjbn9es,spotify:track:7F0MuIk5glqtowCUjbn9es,https://api.spotify.com/v1/tracks/7F0MuIk5glqtowCUjbn9es,https://api.spotify.com/v1/audio-analysis/7F0MuIk5glqtowCUjbn9es,196365,4,Impurities,LE SSERAFIM
0.618,0.801,7,-2.905,1,0.0825,0.0168,0,0.131,0.699,138.028,audio_features,21ApmVGIzIAIDSBdHu6SVt,spotify:track:21ApmVGIzIAIDSBdHu6SVt,https://api.spotify.com/v1/tracks/21ApmVGIzIAIDSBdHu6SVt,https://api.spotify.com/v1/audio-analysis/21ApmVGIzIAIDSBdHu6SVt,166491,4,No Celestial,LE SSERAFIM
0.785,0.679,0,-4.907,1,0.0379,0.516,0,0.417,0.616,121.121,audio_features,1sZBzYhrQG40zcSuKkI93c,spotify:track:1sZBzYhrQG40zcSuKkI93c,https://api.spotify.com/v1/tracks/1sZBzYhrQG40zcSuKkI93c,https://api.spotify.com/v1/audio-analysis/1sZBzYhrQG40zcSuKkI93c,156355,4,Good Parts (when the quality is bad but I am),LE SSERAFIM
0.812,0.89,6,-2.661,0,0.209,0.0961,0,0.0222,0.69,100.006,audio_features,3O8G8eVrhfXTGttyQ1xVuq,spotify:track:3O8G8eVrhfXTGttyQ1xVuq,https://api.spotify.com/v1/tracks/3O8G8eVrhfXTGttyQ1xVuq,https://api.spotify.com/v1/audio-analysis/3O8G8eVrhfXTGttyQ1xVuq,191965,4,CASE 143,Stray Kids
0.644,0.938,4,-2.206,0,0.0496,0.0459,0,0.777,0.919,119.977,audio_features,1RHTdr5QfviCYI70QPPDJN,spotify:track:1RHTdr5QfviCYI70QPPDJN,https://api.spotify.com/v1/tracks/1RHTdr5QfviCYI70QPPDJN,https://api.spotify.com/v1/audio-analysis/1RHTdr5QfviCYI70QPPDJN,164187,4,Generation,tripleS
0.748,0.853,9,-3.299,0,0.0433,0.326,0,0.169,0.76,107.021,audio_features,4g12dvo4AVBauxNdJDCZnU,spotify:track:4g12dvo4AVBauxNdJDCZnU,https://api.spotify.com/v1/tracks/4g12dvo4AVBauxNdJDCZnU,https://api.spotify.com/v1/audio-analysis/4g12dvo4AVBauxNdJDCZnU,192973,4,Rolex,tripleS
0.767,0.871,0,-2.949,1,0.0782,0.28,0,0.0403,0.725,132.075,audio_features,598PcdqvquELhtJU0ummkx,spotify:track:598PcdqvquELhtJU0ummkx,https://api.spotify.com/v1/tracks/598PcdqvquELhtJU0ummkx,https://api.spotify.com/v1/audio-analysis/598PcdqvquELhtJU0ummkx,183453,4,Charla,tripleS
0.604,0.916,4,-1.401,0,0.0298,0.0352,0.02,0.0871,0.469,109.014,audio_features,5kuOlpBAyvhO76SlapYGTQ,spotify:track:5kuOlpBAyvhO76SlapYGTQ,https://api.spotify.com/v1/tracks/5kuOlpBAyvhO76SlapYGTQ,https://api.spotify.com/v1/audio-analysis/5kuOlpBAyvhO76SlapYGTQ,191493,4,Dimension (AAA Ver.),tripleS
0.668,0.867,2,-4.38,1,0.0474,0.0568,0.134,0.266,0.842,119.969,audio_features,6PLaOLewEQ8D56cLkq36tM,spotify:track:6PLaOLewEQ8D56cLkq36tM,https://api.spotify.com/v1/tracks/6PLaOLewEQ8D56cLkq36tM,https://api.spotify.com/v1/audio-analysis/6PLaOLewEQ8D56cLkq36tM,45813,4,Access,tripleS
0.681,0.824,9,-0.681,1,0.0477,0.115,0,0.0221,0.881,113.956,audio_features,7ra9FZOGKDhiodoH5fuYsy,spotify:track:7ra9FZOGKDhiodoH5fuYsy,https://api.spotify.com/v1/tracks/7ra9FZOGKDhiodoH5fuYsy,https://api.spotify.com/v1/audio-analysis/7ra9FZOGKDhiodoH5fuYsy,190307,4,Funky Glitter Christmas,NMIXX
0.79,0.838,7,-3.183,1,0.0501,0.332,7.07e-06,0.357,0.738,98.966,audio_features,7ixVW7RobslvMrvlzHYLha,spotify:track:7ixVW7RobslvMrvlzHYLha,https://api.spotify.com/v1/tracks/7ixVW7RobslvMrvlzHYLha,https://api.spotify.com/v1/audio-analysis/7ixVW7RobslvMrvlzHYLha,182453,4,Cheshire,ITZY
0.766,0.827,11,-2.851,0,0.0384,0.115,0,0.29,0.813,132.945,audio_features,1i0NAz5emJMbRWSkADMsL7,spotify:track:1i0NAz5emJMbRWSkADMsL7,https://api.spotify.com/v1/tracks/1i0NAz5emJMbRWSkADMsL7,https://api.spotify.com/v1/audio-analysis/1i0NAz5emJMbRWSkADMsL7,173560,4,Snowy,ITZY
0.832,0.684,3,-4.358,1,0.118,0.358,0,0.193,0.688,95.022,audio_features,6VgVT2ZxtssMdzrbfW1R0d,spotify:track:6VgVT2ZxtssMdzrbfW1R0d,https://api.spotify.com/v1/tracks/6VgVT2ZxtssMdzrbfW1R0d,https://api.spotify.com/v1/audio-analysis/6VgVT2ZxtssMdzrbfW1R0d,175147,4,Freaky,ITZY
0.834,0.89,2,-4.359,1,0.117,0.0296,0,0.0597,0.874,127.994,audio_features,1V3EKDf81bitSEQTYjOJzZ,spotify:track:1V3EKDf81bitSEQTYjOJzZ,https://api.spotify.com/v1/tracks/1V3EKDf81bitSEQTYjOJzZ,https://api.spotify.com/v1/audio-analysis/1V3EKDf81bitSEQTYjOJzZ,223387,4,Boys Like You,ITZY
0.772,0.907,3,-2.438,0,0.124,0.136,0,0.334,0.783,119.973,audio_features,0RDqNCRBGrSegk16Avfzuq,spotify:track:0RDqNCRBGrSegk16Avfzuq,https://api.spotify.com/v1/tracks/0RDqNCRBGrSegk16Avfzuq,https://api.spotify.com/v1/audio-analysis/0RDqNCRBGrSegk16Avfzuq,177467,4,Talk that Talk,TWICE
0.811,0.648,10,-3.684,0,0.0368,0.236,0,0.0761,0.695,104.988,audio_features,2pIUpMhHL6L9Z5lnKxJJr9,spotify:track:2pIUpMhHL6L9Z5lnKxJJr9,https://api.spotify.com/v1/tracks/2pIUpMhHL6L9Z5lnKxJJr9,https://api.spotify.com/v1/audio-analysis/2pIUpMhHL6L9Z5lnKxJJr9,180067,4,Attention,NewJeans
0.556,0.798,7,-3.331,1,0.254,0.0848,0,0.33,0.628,131.096,audio_features,1QpwvWMQGdOgA8MXXfgs4H,spotify:track:1QpwvWMQGdOgA8MXXfgs4H,https://api.spotify.com/v1/tracks/1QpwvWMQGdOgA8MXXfgs4H,https://api.spotify.com/v1/audio-analysis/1QpwvWMQGdOgA8MXXfgs4H,165747,4,DICE,NMIXX
0.726,0.91,4,-1.948,0,0.179,0.0413,7.81e-06,0.479,0.648,135.966,audio_features,6NnCWIWV740gP7DQ8kqdIE,spotify:track:6NnCWIWV740gP7DQ8kqdIE,https://api.spotify.com/v1/tracks/6NnCWIWV740gP7DQ8kqdIE,https://api.spotify.com/v1/audio-analysis/6NnCWIWV740gP7DQ8kqdIE,178453,4,Nxde,(G)I-DLE
0.766,0.651,5,-3.546,0,0.0952,0.211,2.51e-06,0.144,0.488,121.995,audio_features,1dfsPqH09vnzUWEOsN98Ex,spotify:track:1dfsPqH09vnzUWEOsN98Ex,https://api.spotify.com/v1/tracks/1dfsPqH09vnzUWEOsN98Ex,https://api.spotify.com/v1/audio-analysis/1dfsPqH09vnzUWEOsN98Ex,189413,4,28 Reasons,SEULGI
0.812,0.89,6,-2.661,0,0.209,0.0961,0,0.0222,0.69,100.006,audio_features,3O8G8eVrhfXTGttyQ1xVuq,spotify:track:3O8G8eVrhfXTGttyQ1xVuq,https://api.spotify.com/v1/tracks/3O8G8eVrhfXTGttyQ1xVuq,https://api.spotify.com/v1/audio-analysis/3O8G8eVrhfXTGttyQ1xVuq,191965,4,CASE 143,Stray Kids
0.795,0.859,2,-2.994,1,0.0542,0.0361,0,0.0321,0.356,96.986,audio_features,3lOMJTQTd6J34faYwASc33,spotify:track:3lOMJTQTd6J34faYwASc33,https://api.spotify.com/v1/tracks/3lOMJTQTd6J34faYwASc33,https://api.spotify.com/v1/audio-analysis/3lOMJTQTd6J34faYwASc33,168107,4,POP!,NAYEON
0.828,0.731,9,-3.033,1,0.111,0.0617,0,0.048,0.587,119.978,audio_features,7n2FZQsaLb7ZRfRPfEeIvr,spotify:track:7n2FZQsaLb7ZRfRPfEeIvr,https://api.spotify.com/v1/tracks/7n2FZQsaLb7ZRfRPfEeIvr,https://api.spotify.com/v1/audio-analysis/7n2FZQsaLb7ZRfRPfEeIvr,178453,4,ELEVEN,IVE
0.882,0.797,10,-3.299,0,0.0819,0.0821,0,0.113,0.824,105.025,audio_features,4fsQ0K37TOXa3hEQfjEic1,spotify:track:4fsQ0K37TOXa3hEQfjEic1,https://api.spotify.com/v1/tracks/4fsQ0K37TOXa3hEQfjEic1,https://api.spotify.com/v1/audio-analysis/4fsQ0K37TOXa3hEQfjEic1,184444,4,ANTIFRAGILE,LE SSERAFIM
0.652,0.91,9,-3.444,1,0.134,0.0963,1.25e-05,0.093,0.82,155.967,audio_features,4zCIxSnVWpGNghERX4uWZF,spotify:track:4zCIxSnVWpGNghERX4uWZF,https://api.spotify.com/v1/tracks/4zCIxSnVWpGNghERX4uWZF,https://api.spotify.com/v1/audio-analysis/4zCIxSnVWpGNghERX4uWZF,173413,4,SMILEY(Feat. BIBI),YENA
0.674,0.641,0,-5.139,0,0.0339,0.149,0,0.0925,0.664,99.91,audio_features,0YJFlxeHMUr9MxSDQVuQJA,spotify:track:0YJFlxeHMUr9MxSDQVuQJA,https://api.spotify.com/v1/tracks/0YJFlxeHMUr9MxSDQVuQJA,https://api.spotify.com/v1/audio-analysis/0YJFlxeHMUr9MxSDQVuQJA,234458,4,My Time,BTS
0.731,0.502,2,-5.843,1,0.0496,0.735,0,0.337,0.321,120.089,audio_features,3n2FfnO1tjMxyWHofqKX7S,spotify:track:3n2FfnO1tjMxyWHofqKX7S,https://api.spotify.com/v1/tracks/3n2FfnO1tjMxyWHofqKX7S,https://api.spotify.com/v1/audio-analysis/3n2FfnO1tjMxyWHofqKX7S,185213,3,Express Moon,JO YURI
0.781,0.725,4,-3.571,0,0.0452,0.0281,0,0.0761,0.765,112.045,audio_features,37YoRLUu1qId0ewavgvnkG,spotify:track:37YoRLUu1qId0ewavgvnkG,https://api.spotify.com/v1/tracks/37YoRLUu1qId0ewavgvnkG,https://api.spotify.com/v1/audio-analysis/37YoRLUu1qId0ewavgvnkG,201895,4,Blue Flame,LE SSERAFIM
0.779,0.801,6,-5.564,0,0.0457,0.395,0,0.108,0.72,139.998,audio_features,6wBpO4Xc4YgShnENGSFA1M,spotify:track:6wBpO4Xc4YgShnENGSFA1M,https://api.spotify.com/v1/tracks/6wBpO4Xc4YgShnENGSFA1M,https://api.spotify.com/v1/audio-analysis/6wBpO4Xc4YgShnENGSFA1M,196540,4,Sour Grapes,LE SSERAFIM
0.599,0.446,10,-6.511,0,0.0833,0.731,0,0.105,0.567,179.877,audio_features,5expoVGQPvXuwBBFuNGqBd,spotify:track:5expoVGQPvXuwBBFuNGqBd,https://api.spotify.com/v1/tracks/5expoVGQPvXuwBBFuNGqBd,https://api.spotify.com/v1/audio-analysis/5expoVGQPvXuwBBFuNGqBd,177947,4,Hurt,NewJeans
